status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Warmup,1644,false,false,ortho,3,14,chart,1->linkedlist,m1
Steady-state,1637,true,false,ortho,4,14,chart,1->linkedlist,m1
Startup,2698,false,true,ortho,0,15,chart,1->linkedlist,m1
Warmup,1740,false,false,ortho,1,15,chart,1->linkedlist,m1
Warmup,1705,false,false,ortho,2,15,chart,1->linkedlist,m1
Warmup,1659,false,false,ortho,3,15,chart,1->linkedlist,m1
Steady-state,1653,true,false,ortho,4,15,chart,1->linkedlist,m1
Startup,2762,false,true,ortho,0,16,chart,1->linkedlist,m1
Warmup,1741,false,false,ortho,1,16,chart,1->linkedlist,m1
Warmup,1678,false,false,ortho,2,16,chart,1->linkedlist,m1
Warmup,1687,false,false,ortho,3,16,chart,1->linkedlist,m1
Steady-state,1647,true,false,ortho,4,16,chart,1->linkedlist,m1
Startup,2760,false,true,ortho,0,17,chart,1->linkedlist,m1
Warmup,1713,false,false,ortho,1,17,chart,1->linkedlist,m1
Warmup,1650,false,false,ortho,2,17,chart,1->linkedlist,m1
Warmup,1651,false,false,ortho,3,17,chart,1->linkedlist,m1
Steady-state,1644,true,false,ortho,4,17,chart,1->linkedlist,m1
Startup,2730,false,true,ortho,0,18,chart,1->linkedlist,m1
Warmup,1718,false,false,ortho,1,18,chart,1->linkedlist,m1
Warmup,1666,false,false,ortho,2,18,chart,1->linkedlist,m1
Warmup,1667,false,false,ortho,3,18,chart,1->linkedlist,m1
Steady-state,1651,true,false,ortho,4,18,chart,1->linkedlist,m1
Startup,2777,false,true,ortho,0,19,chart,1->linkedlist,m1
Warmup,1721,false,false,ortho,1,19,chart,1->linkedlist,m1
Warmup,1666,false,false,ortho,2,19,chart,1->linkedlist,m1
Warmup,1659,false,false,ortho,3,19,chart,1->linkedlist,m1
Steady-state,1655,true,false,ortho,4,19,chart,1->linkedlist,m1
Startup,2910,false,true,ortho,0,0,chart,1->hasharraylist,m1
Warmup,1649,false,false,ortho,1,0,chart,1->hasharraylist,m1
Warmup,1608,false,false,ortho,2,0,chart,1->hasharraylist,m1
Warmup,1584,false,false,ortho,3,0,chart,1->hasharraylist,m1
Steady-state,1580,true,false,ortho,4,0,chart,1->hasharraylist,m1
Startup,2938,false,true,ortho,0,1,chart,1->hasharraylist,m1
Warmup,1618,false,false,ortho,1,1,chart,1->hasharraylist,m1
Warmup,1597,false,false,ortho,2,1,chart,1->hasharraylist,m1
Warmup,1569,false,false,ortho,3,1,chart,1->hasharraylist,m1
Steady-state,1573,true,false,ortho,4,1,chart,1->hasharraylist,m1
Startup,3027,false,true,ortho,0,2,chart,1->hasharraylist,m1
Warmup,1655,false,false,ortho,1,2,chart,1->hasharraylist,m1
Warmup,1627,false,false,ortho,2,2,chart,1->hasharraylist,m1
Warmup,1586,false,false,ortho,3,2,chart,1->hasharraylist,m1
Steady-state,1583,true,false,ortho,4,2,chart,1->hasharraylist,m1
Startup,2969,false,true,ortho,0,3,chart,1->hasharraylist,m1
Warmup,1609,false,false,ortho,1,3,chart,1->hasharraylist,m1
Warmup,1603,false,false,ortho,2,3,chart,1->hasharraylist,m1
Warmup,1574,false,false,ortho,3,3,chart,1->hasharraylist,m1
Steady-state,1576,true,false,ortho,4,3,chart,1->hasharraylist,m1
Startup,2978,false,true,ortho,0,4,chart,1->hasharraylist,m1
Warmup,1643,false,false,ortho,1,4,chart,1->hasharraylist,m1
Warmup,1637,false,false,ortho,2,4,chart,1->hasharraylist,m1
Warmup,1587,false,false,ortho,3,4,chart,1->hasharraylist,m1
Steady-state,1581,true,false,ortho,4,4,chart,1->hasharraylist,m1
Startup,2887,false,true,ortho,0,5,chart,1->hasharraylist,m1
Warmup,1606,false,false,ortho,1,5,chart,1->hasharraylist,m1
Warmup,1573,false,false,ortho,2,5,chart,1->hasharraylist,m1
Warmup,1570,false,false,ortho,3,5,chart,1->hasharraylist,m1
Steady-state,1562,true,false,ortho,4,5,chart,1->hasharraylist,m1
Startup,2931,false,true,ortho,0,6,chart,1->hasharraylist,m1
Warmup,1597,false,false,ortho,1,6,chart,1->hasharraylist,m1
Warmup,1602,false,false,ortho,2,6,chart,1->hasharraylist,m1
Warmup,1568,false,false,ortho,3,6,chart,1->hasharraylist,m1
Steady-state,1570,true,false,ortho,4,6,chart,1->hasharraylist,m1
Startup,2917,false,true,ortho,0,7,chart,1->hasharraylist,m1
Warmup,1602,false,false,ortho,1,7,chart,1->hasharraylist,m1
Warmup,1597,false,false,ortho,2,7,chart,1->hasharraylist,m1
Warmup,1575,false,false,ortho,3,7,chart,1->hasharraylist,m1
Steady-state,1565,true,false,ortho,4,7,chart,1->hasharraylist,m1
Startup,2908,false,true,ortho,0,8,chart,1->hasharraylist,m1
Warmup,1618,false,false,ortho,1,8,chart,1->hasharraylist,m1
Warmup,1605,false,false,ortho,2,8,chart,1->hasharraylist,m1
Warmup,1578,false,false,ortho,3,8,chart,1->hasharraylist,m1
Steady-state,1586,true,false,ortho,4,8,chart,1->hasharraylist,m1
Startup,2975,false,true,ortho,0,9,chart,1->hasharraylist,m1
Warmup,1766,false,false,ortho,1,9,chart,1->hasharraylist,m1
Warmup,1643,false,false,ortho,2,9,chart,1->hasharraylist,m1
Warmup,1618,false,false,ortho,3,9,chart,1->hasharraylist,m1
Warmup,1583,false,false,ortho,4,9,chart,1->hasharraylist,m1
Steady-state,1560,true,false,ortho,5,9,chart,1->hasharraylist,m1
Startup,2931,false,true,ortho,0,10,chart,1->hasharraylist,m1
Warmup,1638,false,false,ortho,1,10,chart,1->hasharraylist,m1
Warmup,1597,false,false,ortho,2,10,chart,1->hasharraylist,m1
Warmup,1592,false,false,ortho,3,10,chart,1->hasharraylist,m1
Steady-state,1579,true,false,ortho,4,10,chart,1->hasharraylist,m1
Startup,2932,false,true,ortho,0,11,chart,1->hasharraylist,m1
Warmup,1599,false,false,ortho,1,11,chart,1->hasharraylist,m1
Warmup,1591,false,false,ortho,2,11,chart,1->hasharraylist,m1
Warmup,1580,false,false,ortho,3,11,chart,1->hasharraylist,m1
Steady-state,1576,true,false,ortho,4,11,chart,1->hasharraylist,m1
Startup,2908,false,true,ortho,0,12,chart,1->hasharraylist,m1
Warmup,1626,false,false,ortho,1,12,chart,1->hasharraylist,m1
Warmup,1599,false,false,ortho,2,12,chart,1->hasharraylist,m1
Warmup,1580,false,false,ortho,3,12,chart,1->hasharraylist,m1
Steady-state,1574,true,false,ortho,4,12,chart,1->hasharraylist,m1
Startup,2882,false,true,ortho,0,13,chart,1->hasharraylist,m1
Warmup,1612,false,false,ortho,1,13,chart,1->hasharraylist,m1
Warmup,1578,false,false,ortho,2,13,chart,1->hasharraylist,m1
Warmup,1569,false,false,ortho,3,13,chart,1->hasharraylist,m1
Steady-state,1575,true,false,ortho,4,13,chart,1->hasharraylist,m1
Startup,3004,false,true,ortho,0,14,chart,1->hasharraylist,m1
Warmup,1641,false,false,ortho,1,14,chart,1->hasharraylist,m1
Warmup,1622,false,false,ortho,2,14,chart,1->hasharraylist,m1
Warmup,1588,false,false,ortho,3,14,chart,1->hasharraylist,m1
Steady-state,1585,true,false,ortho,4,14,chart,1->hasharraylist,m1
Startup,2944,false,true,ortho,0,15,chart,1->hasharraylist,m1
Warmup,1598,false,false,ortho,1,15,chart,1->hasharraylist,m1
Warmup,1586,false,false,ortho,2,15,chart,1->hasharraylist,m1
Warmup,1557,false,false,ortho,3,15,chart,1->hasharraylist,m1
Steady-state,1555,true,false,ortho,4,15,chart,1->hasharraylist,m1
Startup,2931,false,true,ortho,0,16,chart,1->hasharraylist,m1
Warmup,1637,false,false,ortho,1,16,chart,1->hasharraylist,m1
Warmup,1620,false,false,ortho,2,16,chart,1->hasharraylist,m1
Warmup,1578,false,false,ortho,3,16,chart,1->hasharraylist,m1
Steady-state,1631,true,false,ortho,4,16,chart,1->hasharraylist,m1
Startup,2923,false,true,ortho,0,17,chart,1->hasharraylist,m1
Warmup,1704,false,false,ortho,1,17,chart,1->hasharraylist,m1
Warmup,1631,false,false,ortho,2,17,chart,1->hasharraylist,m1
Warmup,1594,false,false,ortho,3,17,chart,1->hasharraylist,m1
Steady-state,1622,true,false,ortho,4,17,chart,1->hasharraylist,m1
Startup,2979,false,true,ortho,0,18,chart,1->hasharraylist,m1
Warmup,1674,false,false,ortho,1,18,chart,1->hasharraylist,m1
Warmup,1581,false,false,ortho,2,18,chart,1->hasharraylist,m1
Warmup,1580,false,false,ortho,3,18,chart,1->hasharraylist,m1
Steady-state,1574,true,false,ortho,4,18,chart,1->hasharraylist,m1
Startup,2966,false,true,ortho,0,19,chart,1->hasharraylist,m1
Warmup,1600,false,false,ortho,1,19,chart,1->hasharraylist,m1
Warmup,1587,false,false,ortho,2,19,chart,1->hasharraylist,m1
Warmup,1606,false,false,ortho,3,19,chart,1->hasharraylist,m1
Steady-state,1570,true,false,ortho,4,19,chart,1->hasharraylist,m1
Startup,10948,false,true,ortho,0,0,chart,0->linkedlist,m1
Warmup,10545,false,false,ortho,1,0,chart,0->linkedlist,m1
Warmup,10771,false,false,ortho,2,0,chart,0->linkedlist,m1
Steady-state,10727,true,false,ortho,3,0,chart,0->linkedlist,m1
Startup,10994,false,true,ortho,0,1,chart,0->linkedlist,m1
Warmup,10767,false,false,ortho,1,1,chart,0->linkedlist,m1
Warmup,10386,false,false,ortho,2,1,chart,0->linkedlist,m1
Steady-state,10461,true,false,ortho,3,1,chart,0->linkedlist,m1
Startup,10909,false,true,ortho,0,2,chart,0->linkedlist,m1
Warmup,10283,false,false,ortho,1,2,chart,0->linkedlist,m1
Warmup,10627,false,false,ortho,2,2,chart,0->linkedlist,m1
Steady-state,10306,true,false,ortho,3,2,chart,0->linkedlist,m1
Startup,11363,false,true,ortho,0,3,chart,0->linkedlist,m1
Warmup,10675,false,false,ortho,1,3,chart,0->linkedlist,m1
Warmup,10617,false,false,ortho,2,3,chart,0->linkedlist,m1
Warmup,10680,false,false,ortho,3,3,chart,0->linkedlist,m1
Steady-state,10637,true,false,ortho,4,3,chart,0->linkedlist,m1
Startup,11311,false,true,ortho,0,4,chart,0->linkedlist,m1
Warmup,10594,false,false,ortho,1,4,chart,0->linkedlist,m1
Warmup,10623,false,false,ortho,2,4,chart,0->linkedlist,m1
Warmup,11120,false,false,ortho,3,4,chart,0->linkedlist,m1
Steady-state,11228,true,false,ortho,4,4,chart,0->linkedlist,m1
Startup,11243,false,true,ortho,0,5,chart,0->linkedlist,m1
Warmup,10341,false,false,ortho,1,5,chart,0->linkedlist,m1
Warmup,10489,false,false,ortho,2,5,chart,0->linkedlist,m1
Warmup,10900,false,false,ortho,3,5,chart,0->linkedlist,m1
Steady-state,11139,true,false,ortho,4,5,chart,0->linkedlist,m1
Startup,11306,false,true,ortho,0,6,chart,0->linkedlist,m1
Warmup,10680,false,false,ortho,1,6,chart,0->linkedlist,m1
Warmup,10608,false,false,ortho,2,6,chart,0->linkedlist,m1
Steady-state,10498,true,false,ortho,3,6,chart,0->linkedlist,m1
Startup,11169,false,true,ortho,0,7,chart,0->linkedlist,m1
Warmup,10816,false,false,ortho,1,7,chart,0->linkedlist,m1
Warmup,10775,false,false,ortho,2,7,chart,0->linkedlist,m1
Steady-state,10861,true,false,ortho,3,7,chart,0->linkedlist,m1
Startup,11049,false,true,ortho,0,8,chart,0->linkedlist,m1
Warmup,10612,false,false,ortho,1,8,chart,0->linkedlist,m1
Warmup,10628,false,false,ortho,2,8,chart,0->linkedlist,m1
Steady-state,10573,true,false,ortho,3,8,chart,0->linkedlist,m1
Startup,10977,false,true,ortho,0,9,chart,0->linkedlist,m1
Warmup,10431,false,false,ortho,1,9,chart,0->linkedlist,m1
Warmup,10469,false,false,ortho,2,9,chart,0->linkedlist,m1
Steady-state,10832,true,false,ortho,3,9,chart,0->linkedlist,m1
Startup,11195,false,true,ortho,0,10,chart,0->linkedlist,m1
Warmup,10491,false,false,ortho,1,10,chart,0->linkedlist,m1
Warmup,10911,false,false,ortho,2,10,chart,0->linkedlist,m1
Steady-state,10748,true,false,ortho,3,10,chart,0->linkedlist,m1
Startup,11020,false,true,ortho,0,11,chart,0->linkedlist,m1
Warmup,10834,false,false,ortho,1,11,chart,0->linkedlist,m1
Warmup,10806,false,false,ortho,2,11,chart,0->linkedlist,m1
Steady-state,10306,true,false,ortho,3,11,chart,0->linkedlist,m1
Startup,10923,false,true,ortho,0,12,chart,0->linkedlist,m1
Warmup,10725,false,false,ortho,1,12,chart,0->linkedlist,m1
Warmup,10512,false,false,ortho,2,12,chart,0->linkedlist,m1
Steady-state,10489,true,false,ortho,3,12,chart,0->linkedlist,m1
Startup,11153,false,true,ortho,0,13,chart,0->linkedlist,m1
Warmup,10854,false,false,ortho,1,13,chart,0->linkedlist,m1
Warmup,10659,false,false,ortho,2,13,chart,0->linkedlist,m1
Steady-state,10302,true,false,ortho,3,13,chart,0->linkedlist,m1
Startup,11200,false,true,ortho,0,14,chart,0->linkedlist,m1
Warmup,10810,false,false,ortho,1,14,chart,0->linkedlist,m1
Warmup,10843,false,false,ortho,2,14,chart,0->linkedlist,m1
Steady-state,10650,true,false,ortho,3,14,chart,0->linkedlist,m1
Startup,11099,false,true,ortho,0,15,chart,0->linkedlist,m1
Warmup,10543,false,false,ortho,1,15,chart,0->linkedlist,m1
Warmup,10709,false,false,ortho,2,15,chart,0->linkedlist,m1
Steady-state,10565,true,false,ortho,3,15,chart,0->linkedlist,m1
Startup,11326,false,true,ortho,0,16,chart,0->linkedlist,m1
Warmup,10711,false,false,ortho,1,16,chart,0->linkedlist,m1
Warmup,10806,false,false,ortho,2,16,chart,0->linkedlist,m1
Steady-state,10923,true,false,ortho,3,16,chart,0->linkedlist,m1
Startup,10958,false,true,ortho,0,17,chart,0->linkedlist,m1
Warmup,11019,false,false,ortho,1,17,chart,0->linkedlist,m1
Warmup,10645,false,false,ortho,2,17,chart,0->linkedlist,m1
Steady-state,10712,true,false,ortho,3,17,chart,0->linkedlist,m1
Startup,11103,false,true,ortho,0,18,chart,0->linkedlist,m1
Warmup,10812,false,false,ortho,1,18,chart,0->linkedlist,m1
Warmup,10834,false,false,ortho,2,18,chart,0->linkedlist,m1
Steady-state,10716,true,false,ortho,3,18,chart,0->linkedlist,m1
Startup,11328,false,true,ortho,0,19,chart,0->linkedlist,m1
Warmup,10607,false,false,ortho,1,19,chart,0->linkedlist,m1
Warmup,10539,false,false,ortho,2,19,chart,0->linkedlist,m1
Warmup,10459,false,false,ortho,3,19,chart,0->linkedlist,m1
Steady-state,10600,true,false,ortho,4,19,chart,0->linkedlist,m1
Startup,3062,false,true,ortho,0,0,chart,0->hasharraylist,m1
Warmup,1666,false,false,ortho,1,0,chart,0->hasharraylist,m1
Warmup,1634,false,false,ortho,2,0,chart,0->hasharraylist,m1
Warmup,1629,false,false,ortho,3,0,chart,0->hasharraylist,m1
Steady-state,1630,true,false,ortho,4,0,chart,0->hasharraylist,m1
Startup,3014,false,true,ortho,0,1,chart,0->hasharraylist,m1
Warmup,1661,false,false,ortho,1,1,chart,0->hasharraylist,m1
Warmup,1711,false,false,ortho,2,1,chart,0->hasharraylist,m1
Warmup,1620,false,false,ortho,3,1,chart,0->hasharraylist,m1
Steady-state,1626,true,false,ortho,4,1,chart,0->hasharraylist,m1
Startup,3072,false,true,ortho,0,2,chart,0->hasharraylist,m1
Warmup,1670,false,false,ortho,1,2,chart,0->hasharraylist,m1
Warmup,1657,false,false,ortho,2,2,chart,0->hasharraylist,m1
Warmup,1623,false,false,ortho,3,2,chart,0->hasharraylist,m1
Steady-state,1625,true,false,ortho,4,2,chart,0->hasharraylist,m1
Startup,3128,false,true,ortho,0,3,chart,0->hasharraylist,m1
Warmup,1695,false,false,ortho,1,3,chart,0->hasharraylist,m1
Warmup,1735,false,false,ortho,2,3,chart,0->hasharraylist,m1
Warmup,1633,false,false,ortho,3,3,chart,0->hasharraylist,m1
Steady-state,1625,true,false,ortho,4,3,chart,0->hasharraylist,m1
Startup,2993,false,true,ortho,0,4,chart,0->hasharraylist,m1
Warmup,1763,false,false,ortho,1,4,chart,0->hasharraylist,m1
Warmup,1676,false,false,ortho,2,4,chart,0->hasharraylist,m1
Warmup,1627,false,false,ortho,3,4,chart,0->hasharraylist,m1
Warmup,1648,false,false,ortho,4,4,chart,0->hasharraylist,m1
Steady-state,1635,true,false,ortho,5,4,chart,0->hasharraylist,m1
Startup,2991,false,true,ortho,0,5,chart,0->hasharraylist,m1
Warmup,1694,false,false,ortho,1,5,chart,0->hasharraylist,m1
Warmup,1656,false,false,ortho,2,5,chart,0->hasharraylist,m1
Warmup,1631,false,false,ortho,3,5,chart,0->hasharraylist,m1
Steady-state,1616,true,false,ortho,4,5,chart,0->hasharraylist,m1
Startup,3131,false,true,ortho,0,6,chart,0->hasharraylist,m1
Warmup,1739,false,false,ortho,1,6,chart,0->hasharraylist,m1
Warmup,1673,false,false,ortho,2,6,chart,0->hasharraylist,m1
Warmup,1627,false,false,ortho,3,6,chart,0->hasharraylist,m1
Steady-state,1681,true,false,ortho,4,6,chart,0->hasharraylist,m1
Startup,3034,false,true,ortho,0,7,chart,0->hasharraylist,m1
Warmup,1672,false,false,ortho,1,7,chart,0->hasharraylist,m1
Warmup,1670,false,false,ortho,2,7,chart,0->hasharraylist,m1
Warmup,1618,false,false,ortho,3,7,chart,0->hasharraylist,m1
Steady-state,1621,true,false,ortho,4,7,chart,0->hasharraylist,m1
Startup,3055,false,true,ortho,0,8,chart,0->hasharraylist,m1
Warmup,1691,false,false,ortho,1,8,chart,0->hasharraylist,m1
Warmup,1646,false,false,ortho,2,8,chart,0->hasharraylist,m1
Warmup,1636,false,false,ortho,3,8,chart,0->hasharraylist,m1
Steady-state,1634,true,false,ortho,4,8,chart,0->hasharraylist,m1
Startup,3012,false,true,ortho,0,9,chart,0->hasharraylist,m1
Warmup,1696,false,false,ortho,1,9,chart,0->hasharraylist,m1
Warmup,1665,false,false,ortho,2,9,chart,0->hasharraylist,m1
Warmup,1621,false,false,ortho,3,9,chart,0->hasharraylist,m1
Steady-state,1637,true,false,ortho,4,9,chart,0->hasharraylist,m1
Startup,3118,false,true,ortho,0,10,chart,0->hasharraylist,m1
Warmup,1671,false,false,ortho,1,10,chart,0->hasharraylist,m1
Warmup,1682,false,false,ortho,2,10,chart,0->hasharraylist,m1
Warmup,1639,false,false,ortho,3,10,chart,0->hasharraylist,m1
Steady-state,1640,true,false,ortho,4,10,chart,0->hasharraylist,m1
Startup,3037,false,true,ortho,0,11,chart,0->hasharraylist,m1
Warmup,1644,false,false,ortho,1,11,chart,0->hasharraylist,m1
Warmup,1627,false,false,ortho,2,11,chart,0->hasharraylist,m1
Warmup,1617,false,false,ortho,3,11,chart,0->hasharraylist,m1
Steady-state,1620,true,false,ortho,4,11,chart,0->hasharraylist,m1
Startup,3116,false,true,ortho,0,12,chart,0->hasharraylist,m1
Warmup,1663,false,false,ortho,1,12,chart,0->hasharraylist,m1
Warmup,1625,false,false,ortho,2,12,chart,0->hasharraylist,m1
Warmup,1623,false,false,ortho,3,12,chart,0->hasharraylist,m1
Steady-state,1620,true,false,ortho,4,12,chart,0->hasharraylist,m1
Startup,2962,false,true,ortho,0,13,chart,0->hasharraylist,m1
Warmup,1686,false,false,ortho,1,13,chart,0->hasharraylist,m1
Warmup,1622,false,false,ortho,2,13,chart,0->hasharraylist,m1
Warmup,1621,false,false,ortho,3,13,chart,0->hasharraylist,m1
Steady-state,1621,true,false,ortho,4,13,chart,0->hasharraylist,m1
Startup,3104,false,true,ortho,0,14,chart,0->hasharraylist,m1
Warmup,1693,false,false,ortho,1,14,chart,0->hasharraylist,m1
Warmup,1660,false,false,ortho,2,14,chart,0->hasharraylist,m1
Warmup,1639,false,false,ortho,3,14,chart,0->hasharraylist,m1
Steady-state,1636,true,false,ortho,4,14,chart,0->hasharraylist,m1
Startup,3127,false,true,ortho,0,15,chart,0->hasharraylist,m1
Warmup,1748,false,false,ortho,1,15,chart,0->hasharraylist,m1
Warmup,1638,false,false,ortho,2,15,chart,0->hasharraylist,m1
Warmup,1632,false,false,ortho,3,15,chart,0->hasharraylist,m1
Warmup,1622,false,false,ortho,4,15,chart,0->hasharraylist,m1
Steady-state,1616,true,false,ortho,5,15,chart,0->hasharraylist,m1
Startup,3121,false,true,ortho,0,16,chart,0->hasharraylist,m1
Warmup,1705,false,false,ortho,1,16,chart,0->hasharraylist,m1
Warmup,1710,false,false,ortho,2,16,chart,0->hasharraylist,m1
Warmup,1633,false,false,ortho,3,16,chart,0->hasharraylist,m1
Steady-state,1636,true,false,ortho,4,16,chart,0->hasharraylist,m1
Startup,3100,false,true,ortho,0,17,chart,0->hasharraylist,m1
Warmup,1682,false,false,ortho,1,17,chart,0->hasharraylist,m1
Warmup,1659,false,false,ortho,2,17,chart,0->hasharraylist,m1
Warmup,1636,false,false,ortho,3,17,chart,0->hasharraylist,m1
Steady-state,1613,true,false,ortho,4,17,chart,0->hasharraylist,m1
Startup,3021,false,true,ortho,0,18,chart,0->hasharraylist,m1
Warmup,1686,false,false,ortho,1,18,chart,0->hasharraylist,m1
Warmup,1678,false,false,ortho,2,18,chart,0->hasharraylist,m1
Warmup,1632,false,false,ortho,3,18,chart,0->hasharraylist,m1
Steady-state,1635,true,false,ortho,4,18,chart,0->hasharraylist,m1
Startup,3105,false,true,ortho,0,19,chart,0->hasharraylist,m1
Warmup,1746,false,false,ortho,1,19,chart,0->hasharraylist,m1
Warmup,1680,false,false,ortho,2,19,chart,0->hasharraylist,m1
Warmup,1630,false,false,ortho,3,19,chart,0->hasharraylist,m1
Steady-state,1620,true,false,ortho,4,19,chart,0->hasharraylist,m1
Startup,2581,false,true,jbrainy+original,0,0,chart,original+jbrainy,m1
Warmup,1611,false,false,jbrainy+original,1,0,chart,original+jbrainy,m1
Warmup,1557,false,false,jbrainy+original,2,0,chart,original+jbrainy,m1
Warmup,1548,false,false,jbrainy+original,3,0,chart,original+jbrainy,m1
Steady-state,1541,true,false,jbrainy+original,4,0,chart,original+jbrainy,m1
Startup,2617,false,true,jbrainy+original,0,1,chart,original+jbrainy,m1
Warmup,1642,false,false,jbrainy+original,1,1,chart,original+jbrainy,m1
Warmup,1567,false,false,jbrainy+original,2,1,chart,original+jbrainy,m1
Warmup,1580,false,false,jbrainy+original,3,1,chart,original+jbrainy,m1
Steady-state,1566,true,false,jbrainy+original,4,1,chart,original+jbrainy,m1
Startup,2610,false,true,jbrainy+original,0,2,chart,original+jbrainy,m1
Warmup,1606,false,false,jbrainy+original,1,2,chart,original+jbrainy,m1
Warmup,1556,false,false,jbrainy+original,2,2,chart,original+jbrainy,m1
Warmup,1557,false,false,jbrainy+original,3,2,chart,original+jbrainy,m1
Steady-state,1550,true,false,jbrainy+original,4,2,chart,original+jbrainy,m1
Startup,2654,false,true,jbrainy+original,0,3,chart,original+jbrainy,m1
Warmup,1642,false,false,jbrainy+original,1,3,chart,original+jbrainy,m1
Warmup,1569,false,false,jbrainy+original,2,3,chart,original+jbrainy,m1
Warmup,1559,false,false,jbrainy+original,3,3,chart,original+jbrainy,m1
Steady-state,1554,true,false,jbrainy+original,4,3,chart,original+jbrainy,m1
Startup,2603,false,true,jbrainy+original,0,4,chart,original+jbrainy,m1
Warmup,1614,false,false,jbrainy+original,1,4,chart,original+jbrainy,m1
Warmup,1570,false,false,jbrainy+original,2,4,chart,original+jbrainy,m1
Warmup,1552,false,false,jbrainy+original,3,4,chart,original+jbrainy,m1
Steady-state,1557,true,false,jbrainy+original,4,4,chart,original+jbrainy,m1
Startup,2610,false,true,jbrainy+original,0,5,chart,original+jbrainy,m1
Warmup,1638,false,false,jbrainy+original,1,5,chart,original+jbrainy,m1
Warmup,1568,false,false,jbrainy+original,2,5,chart,original+jbrainy,m1
Warmup,1561,false,false,jbrainy+original,3,5,chart,original+jbrainy,m1
Steady-state,1552,true,false,jbrainy+original,4,5,chart,original+jbrainy,m1
Startup,2620,false,true,jbrainy+original,0,6,chart,original+jbrainy,m1
Warmup,1665,false,false,jbrainy+original,1,6,chart,original+jbrainy,m1
Warmup,1586,false,false,jbrainy+original,2,6,chart,original+jbrainy,m1
Warmup,1603,false,false,jbrainy+original,3,6,chart,original+jbrainy,m1
Steady-state,1551,true,false,jbrainy+original,4,6,chart,original+jbrainy,m1
Startup,2611,false,true,jbrainy+original,0,7,chart,original+jbrainy,m1
Warmup,1612,false,false,jbrainy+original,1,7,chart,original+jbrainy,m1
Warmup,1582,false,false,jbrainy+original,2,7,chart,original+jbrainy,m1
Warmup,1585,false,false,jbrainy+original,3,7,chart,original+jbrainy,m1
Steady-state,1555,true,false,jbrainy+original,4,7,chart,original+jbrainy,m1
Startup,2623,false,true,jbrainy+original,0,8,chart,original+jbrainy,m1
Warmup,1676,false,false,jbrainy+original,1,8,chart,original+jbrainy,m1
Warmup,1569,false,false,jbrainy+original,2,8,chart,original+jbrainy,m1
Warmup,1559,false,false,jbrainy+original,3,8,chart,original+jbrainy,m1
Warmup,1563,false,false,jbrainy+original,4,8,chart,original+jbrainy,m1
Steady-state,1542,true,false,jbrainy+original,5,8,chart,original+jbrainy,m1
Startup,2612,false,true,jbrainy+original,0,9,chart,original+jbrainy,m1
Warmup,1623,false,false,jbrainy+original,1,9,chart,original+jbrainy,m1
Warmup,1565,false,false,jbrainy+original,2,9,chart,original+jbrainy,m1
Warmup,1562,false,false,jbrainy+original,3,9,chart,original+jbrainy,m1
Steady-state,1585,true,false,jbrainy+original,4,9,chart,original+jbrainy,m1
Startup,2667,false,true,jbrainy+original,0,10,chart,original+jbrainy,m1
Warmup,1625,false,false,jbrainy+original,1,10,chart,original+jbrainy,m1
Warmup,1560,false,false,jbrainy+original,2,10,chart,original+jbrainy,m1
Warmup,1558,false,false,jbrainy+original,3,10,chart,original+jbrainy,m1
Steady-state,1553,true,false,jbrainy+original,4,10,chart,original+jbrainy,m1
Startup,2634,false,true,jbrainy+original,0,11,chart,original+jbrainy,m1
Warmup,1624,false,false,jbrainy+original,1,11,chart,original+jbrainy,m1
Warmup,1569,false,false,jbrainy+original,2,11,chart,original+jbrainy,m1
Warmup,1567,false,false,jbrainy+original,3,11,chart,original+jbrainy,m1
Steady-state,1548,true,false,jbrainy+original,4,11,chart,original+jbrainy,m1
Startup,2613,false,true,jbrainy+original,0,12,chart,original+jbrainy,m1
Warmup,1638,false,false,jbrainy+original,1,12,chart,original+jbrainy,m1
Warmup,1561,false,false,jbrainy+original,2,12,chart,original+jbrainy,m1
Warmup,1564,false,false,jbrainy+original,3,12,chart,original+jbrainy,m1
Steady-state,1574,true,false,jbrainy+original,4,12,chart,original+jbrainy,m1
Startup,2635,false,true,jbrainy+original,0,13,chart,original+jbrainy,m1
Warmup,1636,false,false,jbrainy+original,1,13,chart,original+jbrainy,m1
Warmup,1573,false,false,jbrainy+original,2,13,chart,original+jbrainy,m1
Warmup,1565,false,false,jbrainy+original,3,13,chart,original+jbrainy,m1
Steady-state,1561,true,false,jbrainy+original,4,13,chart,original+jbrainy,m1
Startup,2601,false,true,jbrainy+original,0,14,chart,original+jbrainy,m1
Warmup,1630,false,false,jbrainy+original,1,14,chart,original+jbrainy,m1
Warmup,1569,false,false,jbrainy+original,2,14,chart,original+jbrainy,m1
Warmup,1566,false,false,jbrainy+original,3,14,chart,original+jbrainy,m1
Steady-state,1558,true,false,jbrainy+original,4,14,chart,original+jbrainy,m1
Startup,2601,false,true,jbrainy+original,0,15,chart,original+jbrainy,m1
Warmup,1645,false,false,jbrainy+original,1,15,chart,original+jbrainy,m1
Warmup,1602,false,false,jbrainy+original,2,15,chart,original+jbrainy,m1
Warmup,1568,false,false,jbrainy+original,3,15,chart,original+jbrainy,m1
Steady-state,1556,true,false,jbrainy+original,4,15,chart,original+jbrainy,m1
