status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Warmup,539,false,false,ortho,5,17,lusearch,5->arraymap,m1
Warmup,514,false,false,ortho,6,17,lusearch,5->arraymap,m1
Warmup,521,false,false,ortho,7,17,lusearch,5->arraymap,m1
Steady-state,632,true,false,ortho,8,17,lusearch,5->arraymap,m1
Startup,1881,false,true,ortho,0,18,lusearch,5->arraymap,m1
Warmup,596,false,false,ortho,1,18,lusearch,5->arraymap,m1
Warmup,555,false,false,ortho,2,18,lusearch,5->arraymap,m1
Warmup,537,false,false,ortho,3,18,lusearch,5->arraymap,m1
Warmup,635,false,false,ortho,4,18,lusearch,5->arraymap,m1
Warmup,533,false,false,ortho,5,18,lusearch,5->arraymap,m1
Warmup,508,false,false,ortho,6,18,lusearch,5->arraymap,m1
Warmup,511,false,false,ortho,7,18,lusearch,5->arraymap,m1
Steady-state,565,true,false,ortho,8,18,lusearch,5->arraymap,m1
Startup,2072,false,true,ortho,0,19,lusearch,5->arraymap,m1
Warmup,612,false,false,ortho,1,19,lusearch,5->arraymap,m1
Warmup,549,false,false,ortho,2,19,lusearch,5->arraymap,m1
Warmup,596,false,false,ortho,3,19,lusearch,5->arraymap,m1
Warmup,576,false,false,ortho,4,19,lusearch,5->arraymap,m1
Warmup,548,false,false,ortho,5,19,lusearch,5->arraymap,m1
Warmup,499,false,false,ortho,6,19,lusearch,5->arraymap,m1
Warmup,514,false,false,ortho,7,19,lusearch,5->arraymap,m1
Warmup,529,false,false,ortho,8,19,lusearch,5->arraymap,m1
Steady-state,498,true,false,ortho,9,19,lusearch,5->arraymap,m1
Startup,1994,false,true,ortho,0,0,lusearch,7->hashmap,m1
Warmup,722,false,false,ortho,1,0,lusearch,7->hashmap,m1
Warmup,556,false,false,ortho,2,0,lusearch,7->hashmap,m1
Warmup,571,false,false,ortho,3,0,lusearch,7->hashmap,m1
Warmup,610,false,false,ortho,4,0,lusearch,7->hashmap,m1
Warmup,568,false,false,ortho,5,0,lusearch,7->hashmap,m1
Warmup,524,false,false,ortho,6,0,lusearch,7->hashmap,m1
Warmup,539,false,false,ortho,7,0,lusearch,7->hashmap,m1
Warmup,637,false,false,ortho,8,0,lusearch,7->hashmap,m1
Warmup,528,false,false,ortho,9,0,lusearch,7->hashmap,m1
Warmup,567,false,false,ortho,10,0,lusearch,7->hashmap,m1
Warmup,536,false,false,ortho,11,0,lusearch,7->hashmap,m1
Warmup,543,false,false,ortho,12,0,lusearch,7->hashmap,m1
Steady-state,553,true,false,ortho,13,0,lusearch,7->hashmap,m1
Startup,1978,false,true,ortho,0,1,lusearch,7->hashmap,m1
Warmup,614,false,false,ortho,1,1,lusearch,7->hashmap,m1
Warmup,520,false,false,ortho,2,1,lusearch,7->hashmap,m1
Warmup,561,false,false,ortho,3,1,lusearch,7->hashmap,m1
Warmup,609,false,false,ortho,4,1,lusearch,7->hashmap,m1
Warmup,550,false,false,ortho,5,1,lusearch,7->hashmap,m1
Warmup,522,false,false,ortho,6,1,lusearch,7->hashmap,m1
Warmup,525,false,false,ortho,7,1,lusearch,7->hashmap,m1
Steady-state,621,true,false,ortho,8,1,lusearch,7->hashmap,m1
Startup,1864,false,true,ortho,0,2,lusearch,7->hashmap,m1
Warmup,616,false,false,ortho,1,2,lusearch,7->hashmap,m1
Warmup,531,false,false,ortho,2,2,lusearch,7->hashmap,m1
Warmup,556,false,false,ortho,3,2,lusearch,7->hashmap,m1
Warmup,602,false,false,ortho,4,2,lusearch,7->hashmap,m1
Warmup,529,false,false,ortho,5,2,lusearch,7->hashmap,m1
Warmup,514,false,false,ortho,6,2,lusearch,7->hashmap,m1
Warmup,517,false,false,ortho,7,2,lusearch,7->hashmap,m1
Steady-state,552,true,false,ortho,8,2,lusearch,7->hashmap,m1
Startup,1844,false,true,ortho,0,3,lusearch,7->hashmap,m1
Warmup,776,false,false,ortho,1,3,lusearch,7->hashmap,m1
Warmup,540,false,false,ortho,2,3,lusearch,7->hashmap,m1
Warmup,533,false,false,ortho,3,3,lusearch,7->hashmap,m1
Warmup,544,false,false,ortho,4,3,lusearch,7->hashmap,m1
Steady-state,524,true,false,ortho,5,3,lusearch,7->hashmap,m1
Startup,1880,false,true,ortho,0,4,lusearch,7->hashmap,m1
Warmup,677,false,false,ortho,1,4,lusearch,7->hashmap,m1
Warmup,574,false,false,ortho,2,4,lusearch,7->hashmap,m1
Warmup,575,false,false,ortho,3,4,lusearch,7->hashmap,m1
Warmup,574,false,false,ortho,4,4,lusearch,7->hashmap,m1
Steady-state,581,true,false,ortho,5,4,lusearch,7->hashmap,m1
Startup,1914,false,true,ortho,0,5,lusearch,7->hashmap,m1
Warmup,615,false,false,ortho,1,5,lusearch,7->hashmap,m1
Warmup,549,false,false,ortho,2,5,lusearch,7->hashmap,m1
Warmup,570,false,false,ortho,3,5,lusearch,7->hashmap,m1
Warmup,604,false,false,ortho,4,5,lusearch,7->hashmap,m1
Warmup,547,false,false,ortho,5,5,lusearch,7->hashmap,m1
Warmup,523,false,false,ortho,6,5,lusearch,7->hashmap,m1
Warmup,532,false,false,ortho,7,5,lusearch,7->hashmap,m1
Steady-state,586,true,false,ortho,8,5,lusearch,7->hashmap,m1
Startup,1865,false,true,ortho,0,6,lusearch,7->hashmap,m1
Warmup,634,false,false,ortho,1,6,lusearch,7->hashmap,m1
Warmup,538,false,false,ortho,2,6,lusearch,7->hashmap,m1
Warmup,590,false,false,ortho,3,6,lusearch,7->hashmap,m1
Warmup,615,false,false,ortho,4,6,lusearch,7->hashmap,m1
Warmup,553,false,false,ortho,5,6,lusearch,7->hashmap,m1
Warmup,547,false,false,ortho,6,6,lusearch,7->hashmap,m1
Warmup,534,false,false,ortho,7,6,lusearch,7->hashmap,m1
Steady-state,566,true,false,ortho,8,6,lusearch,7->hashmap,m1
Startup,1950,false,true,ortho,0,7,lusearch,7->hashmap,m1
Warmup,644,false,false,ortho,1,7,lusearch,7->hashmap,m1
Warmup,523,false,false,ortho,2,7,lusearch,7->hashmap,m1
Warmup,622,false,false,ortho,3,7,lusearch,7->hashmap,m1
Warmup,600,false,false,ortho,4,7,lusearch,7->hashmap,m1
Warmup,534,false,false,ortho,5,7,lusearch,7->hashmap,m1
Warmup,527,false,false,ortho,6,7,lusearch,7->hashmap,m1
Warmup,524,false,false,ortho,7,7,lusearch,7->hashmap,m1
Steady-state,574,true,false,ortho,8,7,lusearch,7->hashmap,m1
Startup,1846,false,true,ortho,0,8,lusearch,7->hashmap,m1
Warmup,578,false,false,ortho,1,8,lusearch,7->hashmap,m1
Warmup,606,false,false,ortho,2,8,lusearch,7->hashmap,m1
Warmup,546,false,false,ortho,3,8,lusearch,7->hashmap,m1
Warmup,601,false,false,ortho,4,8,lusearch,7->hashmap,m1
Warmup,551,false,false,ortho,5,8,lusearch,7->hashmap,m1
Warmup,545,false,false,ortho,6,8,lusearch,7->hashmap,m1
Warmup,545,false,false,ortho,7,8,lusearch,7->hashmap,m1
Steady-state,594,true,false,ortho,8,8,lusearch,7->hashmap,m1
Startup,1843,false,true,ortho,0,9,lusearch,7->hashmap,m1
Warmup,604,false,false,ortho,1,9,lusearch,7->hashmap,m1
Warmup,587,false,false,ortho,2,9,lusearch,7->hashmap,m1
Warmup,545,false,false,ortho,3,9,lusearch,7->hashmap,m1
Warmup,596,false,false,ortho,4,9,lusearch,7->hashmap,m1
Warmup,525,false,false,ortho,5,9,lusearch,7->hashmap,m1
Warmup,540,false,false,ortho,6,9,lusearch,7->hashmap,m1
Warmup,522,false,false,ortho,7,9,lusearch,7->hashmap,m1
Steady-state,577,true,false,ortho,8,9,lusearch,7->hashmap,m1
Startup,1782,false,true,ortho,0,10,lusearch,7->hashmap,m1
Warmup,603,false,false,ortho,1,10,lusearch,7->hashmap,m1
Warmup,549,false,false,ortho,2,10,lusearch,7->hashmap,m1
Warmup,543,false,false,ortho,3,10,lusearch,7->hashmap,m1
Warmup,556,false,false,ortho,4,10,lusearch,7->hashmap,m1
Steady-state,579,true,false,ortho,5,10,lusearch,7->hashmap,m1
Startup,1789,false,true,ortho,0,11,lusearch,7->hashmap,m1
Warmup,642,false,false,ortho,1,11,lusearch,7->hashmap,m1
Warmup,592,false,false,ortho,2,11,lusearch,7->hashmap,m1
Warmup,545,false,false,ortho,3,11,lusearch,7->hashmap,m1
Warmup,602,false,false,ortho,4,11,lusearch,7->hashmap,m1
Warmup,553,false,false,ortho,5,11,lusearch,7->hashmap,m1
Warmup,513,false,false,ortho,6,11,lusearch,7->hashmap,m1
Warmup,506,false,false,ortho,7,11,lusearch,7->hashmap,m1
Warmup,579,false,false,ortho,8,11,lusearch,7->hashmap,m1
Warmup,505,false,false,ortho,9,11,lusearch,7->hashmap,m1
Warmup,520,false,false,ortho,10,11,lusearch,7->hashmap,m1
Warmup,533,false,false,ortho,11,11,lusearch,7->hashmap,m1
Steady-state,558,true,false,ortho,12,11,lusearch,7->hashmap,m1
Startup,1994,false,true,ortho,0,12,lusearch,7->hashmap,m1
Warmup,615,false,false,ortho,1,12,lusearch,7->hashmap,m1
Warmup,554,false,false,ortho,2,12,lusearch,7->hashmap,m1
Warmup,592,false,false,ortho,3,12,lusearch,7->hashmap,m1
Warmup,611,false,false,ortho,4,12,lusearch,7->hashmap,m1
Warmup,549,false,false,ortho,5,12,lusearch,7->hashmap,m1
Warmup,553,false,false,ortho,6,12,lusearch,7->hashmap,m1
Warmup,523,false,false,ortho,7,12,lusearch,7->hashmap,m1
Steady-state,576,true,false,ortho,8,12,lusearch,7->hashmap,m1
Startup,1898,false,true,ortho,0,13,lusearch,7->hashmap,m1
Warmup,710,false,false,ortho,1,13,lusearch,7->hashmap,m1
Warmup,513,false,false,ortho,2,13,lusearch,7->hashmap,m1
Warmup,572,false,false,ortho,3,13,lusearch,7->hashmap,m1
Warmup,621,false,false,ortho,4,13,lusearch,7->hashmap,m1
Warmup,533,false,false,ortho,5,13,lusearch,7->hashmap,m1
Warmup,513,false,false,ortho,6,13,lusearch,7->hashmap,m1
Warmup,522,false,false,ortho,7,13,lusearch,7->hashmap,m1
Steady-state,570,true,false,ortho,8,13,lusearch,7->hashmap,m1
Startup,1845,false,true,ortho,0,14,lusearch,7->hashmap,m1
Warmup,594,false,false,ortho,1,14,lusearch,7->hashmap,m1
Warmup,547,false,false,ortho,2,14,lusearch,7->hashmap,m1
Warmup,551,false,false,ortho,3,14,lusearch,7->hashmap,m1
Warmup,632,false,false,ortho,4,14,lusearch,7->hashmap,m1
Warmup,586,false,false,ortho,5,14,lusearch,7->hashmap,m1
Warmup,527,false,false,ortho,6,14,lusearch,7->hashmap,m1
Warmup,544,false,false,ortho,7,14,lusearch,7->hashmap,m1
Warmup,573,false,false,ortho,8,14,lusearch,7->hashmap,m1
Warmup,513,false,false,ortho,9,14,lusearch,7->hashmap,m1
Warmup,594,false,false,ortho,10,14,lusearch,7->hashmap,m1
Warmup,547,false,false,ortho,11,14,lusearch,7->hashmap,m1
Warmup,550,false,false,ortho,12,14,lusearch,7->hashmap,m1
Warmup,558,false,false,ortho,13,14,lusearch,7->hashmap,m1
Steady-state,539,true,false,ortho,14,14,lusearch,7->hashmap,m1
Startup,1813,false,true,ortho,0,15,lusearch,7->hashmap,m1
Warmup,658,false,false,ortho,1,15,lusearch,7->hashmap,m1
Warmup,563,false,false,ortho,2,15,lusearch,7->hashmap,m1
Warmup,568,false,false,ortho,3,15,lusearch,7->hashmap,m1
Warmup,621,false,false,ortho,4,15,lusearch,7->hashmap,m1
Warmup,538,false,false,ortho,5,15,lusearch,7->hashmap,m1
Warmup,521,false,false,ortho,6,15,lusearch,7->hashmap,m1
Warmup,525,false,false,ortho,7,15,lusearch,7->hashmap,m1
Steady-state,607,true,false,ortho,8,15,lusearch,7->hashmap,m1
Startup,1769,false,true,ortho,0,16,lusearch,7->hashmap,m1
Warmup,594,false,false,ortho,1,16,lusearch,7->hashmap,m1
Warmup,558,false,false,ortho,2,16,lusearch,7->hashmap,m1
Warmup,534,false,false,ortho,3,16,lusearch,7->hashmap,m1
Warmup,640,false,false,ortho,4,16,lusearch,7->hashmap,m1
Warmup,580,false,false,ortho,5,16,lusearch,7->hashmap,m1
Warmup,514,false,false,ortho,6,16,lusearch,7->hashmap,m1
Warmup,538,false,false,ortho,7,16,lusearch,7->hashmap,m1
Warmup,574,false,false,ortho,8,16,lusearch,7->hashmap,m1
Warmup,531,false,false,ortho,9,16,lusearch,7->hashmap,m1
Warmup,525,false,false,ortho,10,16,lusearch,7->hashmap,m1
Warmup,574,false,false,ortho,11,16,lusearch,7->hashmap,m1
Warmup,526,false,false,ortho,12,16,lusearch,7->hashmap,m1
Warmup,555,false,false,ortho,13,16,lusearch,7->hashmap,m1
Warmup,535,false,false,ortho,14,16,lusearch,7->hashmap,m1
Steady-state,499,true,false,ortho,15,16,lusearch,7->hashmap,m1
Startup,1935,false,true,ortho,0,17,lusearch,7->hashmap,m1
Warmup,856,false,false,ortho,1,17,lusearch,7->hashmap,m1
Warmup,529,false,false,ortho,2,17,lusearch,7->hashmap,m1
Warmup,587,false,false,ortho,3,17,lusearch,7->hashmap,m1
Warmup,570,false,false,ortho,4,17,lusearch,7->hashmap,m1
Warmup,536,false,false,ortho,5,17,lusearch,7->hashmap,m1
Warmup,531,false,false,ortho,6,17,lusearch,7->hashmap,m1
Warmup,520,false,false,ortho,7,17,lusearch,7->hashmap,m1
Steady-state,562,true,false,ortho,8,17,lusearch,7->hashmap,m1
Startup,1975,false,true,ortho,0,18,lusearch,7->hashmap,m1
Warmup,612,false,false,ortho,1,18,lusearch,7->hashmap,m1
Warmup,531,false,false,ortho,2,18,lusearch,7->hashmap,m1
Warmup,571,false,false,ortho,3,18,lusearch,7->hashmap,m1
Warmup,580,false,false,ortho,4,18,lusearch,7->hashmap,m1
Warmup,555,false,false,ortho,5,18,lusearch,7->hashmap,m1
Steady-state,516,true,false,ortho,6,18,lusearch,7->hashmap,m1
Startup,1943,false,true,ortho,0,19,lusearch,7->hashmap,m1
Warmup,623,false,false,ortho,1,19,lusearch,7->hashmap,m1
Warmup,564,false,false,ortho,2,19,lusearch,7->hashmap,m1
Warmup,567,false,false,ortho,3,19,lusearch,7->hashmap,m1
Warmup,580,false,false,ortho,4,19,lusearch,7->hashmap,m1
Steady-state,536,true,false,ortho,5,19,lusearch,7->hashmap,m1
Startup,1938,false,true,ortho,0,0,lusearch,7->arraymap,m1
Warmup,614,false,false,ortho,1,0,lusearch,7->arraymap,m1
Warmup,520,false,false,ortho,2,0,lusearch,7->arraymap,m1
Warmup,580,false,false,ortho,3,0,lusearch,7->arraymap,m1
Warmup,582,false,false,ortho,4,0,lusearch,7->arraymap,m1
Warmup,514,false,false,ortho,5,0,lusearch,7->arraymap,m1
Warmup,508,false,false,ortho,6,0,lusearch,7->arraymap,m1
Warmup,500,false,false,ortho,7,0,lusearch,7->arraymap,m1
Steady-state,567,true,false,ortho,8,0,lusearch,7->arraymap,m1
Startup,1773,false,true,ortho,0,1,lusearch,7->arraymap,m1
Warmup,655,false,false,ortho,1,1,lusearch,7->arraymap,m1
Warmup,545,false,false,ortho,2,1,lusearch,7->arraymap,m1
Warmup,571,false,false,ortho,3,1,lusearch,7->arraymap,m1
Warmup,613,false,false,ortho,4,1,lusearch,7->arraymap,m1
Warmup,543,false,false,ortho,5,1,lusearch,7->arraymap,m1
Warmup,518,false,false,ortho,6,1,lusearch,7->arraymap,m1
Warmup,526,false,false,ortho,7,1,lusearch,7->arraymap,m1
Steady-state,586,true,false,ortho,8,1,lusearch,7->arraymap,m1
Startup,2093,false,true,ortho,0,2,lusearch,7->arraymap,m1
Warmup,759,false,false,ortho,1,2,lusearch,7->arraymap,m1
Warmup,550,false,false,ortho,2,2,lusearch,7->arraymap,m1
Warmup,591,false,false,ortho,3,2,lusearch,7->arraymap,m1
Warmup,566,false,false,ortho,4,2,lusearch,7->arraymap,m1
Steady-state,553,true,false,ortho,5,2,lusearch,7->arraymap,m1
Startup,1788,false,true,ortho,0,3,lusearch,7->arraymap,m1
Warmup,636,false,false,ortho,1,3,lusearch,7->arraymap,m1
Warmup,552,false,false,ortho,2,3,lusearch,7->arraymap,m1
Warmup,556,false,false,ortho,3,3,lusearch,7->arraymap,m1
Warmup,562,false,false,ortho,4,3,lusearch,7->arraymap,m1
Steady-state,530,true,false,ortho,5,3,lusearch,7->arraymap,m1
Startup,1875,false,true,ortho,0,4,lusearch,7->arraymap,m1
Warmup,770,false,false,ortho,1,4,lusearch,7->arraymap,m1
Warmup,551,false,false,ortho,2,4,lusearch,7->arraymap,m1
Warmup,551,false,false,ortho,3,4,lusearch,7->arraymap,m1
Warmup,584,false,false,ortho,4,4,lusearch,7->arraymap,m1
Steady-state,526,true,false,ortho,5,4,lusearch,7->arraymap,m1
Startup,1860,false,true,ortho,0,5,lusearch,7->arraymap,m1
Warmup,681,false,false,ortho,1,5,lusearch,7->arraymap,m1
Warmup,558,false,false,ortho,2,5,lusearch,7->arraymap,m1
Warmup,557,false,false,ortho,3,5,lusearch,7->arraymap,m1
Warmup,583,false,false,ortho,4,5,lusearch,7->arraymap,m1
Steady-state,543,true,false,ortho,5,5,lusearch,7->arraymap,m1
Startup,1920,false,true,ortho,0,6,lusearch,7->arraymap,m1
Warmup,588,false,false,ortho,1,6,lusearch,7->arraymap,m1
Warmup,539,false,false,ortho,2,6,lusearch,7->arraymap,m1
Warmup,537,false,false,ortho,3,6,lusearch,7->arraymap,m1
Warmup,646,false,false,ortho,4,6,lusearch,7->arraymap,m1
Warmup,547,false,false,ortho,5,6,lusearch,7->arraymap,m1
Warmup,540,false,false,ortho,6,6,lusearch,7->arraymap,m1
Warmup,526,false,false,ortho,7,6,lusearch,7->arraymap,m1
Steady-state,594,true,false,ortho,8,6,lusearch,7->arraymap,m1
Startup,2039,false,true,ortho,0,7,lusearch,7->arraymap,m1
Warmup,637,false,false,ortho,1,7,lusearch,7->arraymap,m1
Warmup,538,false,false,ortho,2,7,lusearch,7->arraymap,m1
Warmup,548,false,false,ortho,3,7,lusearch,7->arraymap,m1
Warmup,584,false,false,ortho,4,7,lusearch,7->arraymap,m1
Warmup,561,false,false,ortho,5,7,lusearch,7->arraymap,m1
Steady-state,537,true,false,ortho,6,7,lusearch,7->arraymap,m1
Startup,1842,false,true,ortho,0,8,lusearch,7->arraymap,m1
Warmup,631,false,false,ortho,1,8,lusearch,7->arraymap,m1
Warmup,566,false,false,ortho,2,8,lusearch,7->arraymap,m1
Warmup,543,false,false,ortho,3,8,lusearch,7->arraymap,m1
Warmup,616,false,false,ortho,4,8,lusearch,7->arraymap,m1
Warmup,563,false,false,ortho,5,8,lusearch,7->arraymap,m1
Warmup,516,false,false,ortho,6,8,lusearch,7->arraymap,m1
Warmup,536,false,false,ortho,7,8,lusearch,7->arraymap,m1
Warmup,611,false,false,ortho,8,8,lusearch,7->arraymap,m1
Warmup,524,false,false,ortho,9,8,lusearch,7->arraymap,m1
Warmup,552,false,false,ortho,10,8,lusearch,7->arraymap,m1
Warmup,548,false,false,ortho,11,8,lusearch,7->arraymap,m1
Steady-state,537,true,false,ortho,12,8,lusearch,7->arraymap,m1
Startup,1770,false,true,ortho,0,9,lusearch,7->arraymap,m1
Warmup,627,false,false,ortho,1,9,lusearch,7->arraymap,m1
Warmup,529,false,false,ortho,2,9,lusearch,7->arraymap,m1
Warmup,564,false,false,ortho,3,9,lusearch,7->arraymap,m1
Warmup,586,false,false,ortho,4,9,lusearch,7->arraymap,m1
Warmup,542,false,false,ortho,5,9,lusearch,7->arraymap,m1
Warmup,521,false,false,ortho,6,9,lusearch,7->arraymap,m1
Warmup,516,false,false,ortho,7,9,lusearch,7->arraymap,m1
Steady-state,623,true,false,ortho,8,9,lusearch,7->arraymap,m1
Startup,1953,false,true,ortho,0,10,lusearch,7->arraymap,m1
Warmup,639,false,false,ortho,1,10,lusearch,7->arraymap,m1
Warmup,556,false,false,ortho,2,10,lusearch,7->arraymap,m1
Warmup,574,false,false,ortho,3,10,lusearch,7->arraymap,m1
Warmup,636,false,false,ortho,4,10,lusearch,7->arraymap,m1
Warmup,591,false,false,ortho,5,10,lusearch,7->arraymap,m1
Warmup,544,false,false,ortho,6,10,lusearch,7->arraymap,m1
Warmup,527,false,false,ortho,7,10,lusearch,7->arraymap,m1
Warmup,589,false,false,ortho,8,10,lusearch,7->arraymap,m1
Warmup,519,false,false,ortho,9,10,lusearch,7->arraymap,m1
Warmup,566,false,false,ortho,10,10,lusearch,7->arraymap,m1
Warmup,625,false,false,ortho,11,10,lusearch,7->arraymap,m1
Warmup,575,false,false,ortho,12,10,lusearch,7->arraymap,m1
Warmup,550,false,false,ortho,13,10,lusearch,7->arraymap,m1
Warmup,561,false,false,ortho,14,10,lusearch,7->arraymap,m1
Steady-state,516,true,false,ortho,15,10,lusearch,7->arraymap,m1
Startup,1896,false,true,ortho,0,11,lusearch,7->arraymap,m1
Warmup,629,false,false,ortho,1,11,lusearch,7->arraymap,m1
Warmup,534,false,false,ortho,2,11,lusearch,7->arraymap,m1
Warmup,583,false,false,ortho,3,11,lusearch,7->arraymap,m1
Warmup,618,false,false,ortho,4,11,lusearch,7->arraymap,m1
Warmup,549,false,false,ortho,5,11,lusearch,7->arraymap,m1
Warmup,530,false,false,ortho,6,11,lusearch,7->arraymap,m1
Warmup,523,false,false,ortho,7,11,lusearch,7->arraymap,m1
Steady-state,647,true,false,ortho,8,11,lusearch,7->arraymap,m1
Startup,1843,false,true,ortho,0,12,lusearch,7->arraymap,m1
Warmup,581,false,false,ortho,1,12,lusearch,7->arraymap,m1
Warmup,562,false,false,ortho,2,12,lusearch,7->arraymap,m1
Warmup,536,false,false,ortho,3,12,lusearch,7->arraymap,m1
Warmup,597,false,false,ortho,4,12,lusearch,7->arraymap,m1
Warmup,563,false,false,ortho,5,12,lusearch,7->arraymap,m1
Warmup,514,false,false,ortho,6,12,lusearch,7->arraymap,m1
Warmup,522,false,false,ortho,7,12,lusearch,7->arraymap,m1
Warmup,577,false,false,ortho,8,12,lusearch,7->arraymap,m1
Warmup,509,false,false,ortho,9,12,lusearch,7->arraymap,m1
Warmup,550,false,false,ortho,10,12,lusearch,7->arraymap,m1
Warmup,567,false,false,ortho,11,12,lusearch,7->arraymap,m1
Warmup,590,false,false,ortho,12,12,lusearch,7->arraymap,m1
Steady-state,543,true,false,ortho,13,12,lusearch,7->arraymap,m1
Startup,2141,false,true,ortho,0,13,lusearch,7->arraymap,m1
Warmup,776,false,false,ortho,1,13,lusearch,7->arraymap,m1
Warmup,598,false,false,ortho,2,13,lusearch,7->arraymap,m1
Warmup,590,false,false,ortho,3,13,lusearch,7->arraymap,m1
Warmup,591,false,false,ortho,4,13,lusearch,7->arraymap,m1
Steady-state,561,true,false,ortho,5,13,lusearch,7->arraymap,m1
Startup,1986,false,true,ortho,0,14,lusearch,7->arraymap,m1
Warmup,651,false,false,ortho,1,14,lusearch,7->arraymap,m1
Warmup,539,false,false,ortho,2,14,lusearch,7->arraymap,m1
Warmup,573,false,false,ortho,3,14,lusearch,7->arraymap,m1
Warmup,575,false,false,ortho,4,14,lusearch,7->arraymap,m1
Steady-state,538,true,false,ortho,5,14,lusearch,7->arraymap,m1
Startup,1814,false,true,ortho,0,15,lusearch,7->arraymap,m1
Warmup,655,false,false,ortho,1,15,lusearch,7->arraymap,m1
Warmup,538,false,false,ortho,2,15,lusearch,7->arraymap,m1
Warmup,539,false,false,ortho,3,15,lusearch,7->arraymap,m1
Warmup,587,false,false,ortho,4,15,lusearch,7->arraymap,m1
Warmup,562,false,false,ortho,5,15,lusearch,7->arraymap,m1
Warmup,518,false,false,ortho,6,15,lusearch,7->arraymap,m1
Warmup,516,false,false,ortho,7,15,lusearch,7->arraymap,m1
Warmup,594,false,false,ortho,8,15,lusearch,7->arraymap,m1
Warmup,507,false,false,ortho,9,15,lusearch,7->arraymap,m1
Warmup,527,false,false,ortho,10,15,lusearch,7->arraymap,m1
Warmup,573,false,false,ortho,11,15,lusearch,7->arraymap,m1
Warmup,517,false,false,ortho,12,15,lusearch,7->arraymap,m1
Warmup,540,false,false,ortho,13,15,lusearch,7->arraymap,m1
Warmup,512,false,false,ortho,14,15,lusearch,7->arraymap,m1
Steady-state,507,true,false,ortho,15,15,lusearch,7->arraymap,m1
Startup,1868,false,true,ortho,0,16,lusearch,7->arraymap,m1
Warmup,719,false,false,ortho,1,16,lusearch,7->arraymap,m1
Warmup,552,false,false,ortho,2,16,lusearch,7->arraymap,m1
Warmup,555,false,false,ortho,3,16,lusearch,7->arraymap,m1
Warmup,622,false,false,ortho,4,16,lusearch,7->arraymap,m1
Warmup,535,false,false,ortho,5,16,lusearch,7->arraymap,m1
Warmup,520,false,false,ortho,6,16,lusearch,7->arraymap,m1
Warmup,534,false,false,ortho,7,16,lusearch,7->arraymap,m1
Steady-state,580,true,false,ortho,8,16,lusearch,7->arraymap,m1
Startup,1706,false,true,ortho,0,17,lusearch,7->arraymap,m1
Warmup,612,false,false,ortho,1,17,lusearch,7->arraymap,m1
Warmup,588,false,false,ortho,2,17,lusearch,7->arraymap,m1
Warmup,538,false,false,ortho,3,17,lusearch,7->arraymap,m1
Warmup,589,false,false,ortho,4,17,lusearch,7->arraymap,m1
Warmup,552,false,false,ortho,5,17,lusearch,7->arraymap,m1
Warmup,522,false,false,ortho,6,17,lusearch,7->arraymap,m1
Warmup,534,false,false,ortho,7,17,lusearch,7->arraymap,m1
Steady-state,589,true,false,ortho,8,17,lusearch,7->arraymap,m1
Startup,1898,false,true,ortho,0,18,lusearch,7->arraymap,m1
Warmup,631,false,false,ortho,1,18,lusearch,7->arraymap,m1
Warmup,539,false,false,ortho,2,18,lusearch,7->arraymap,m1
Warmup,545,false,false,ortho,3,18,lusearch,7->arraymap,m1
Warmup,586,false,false,ortho,4,18,lusearch,7->arraymap,m1
Warmup,530,false,false,ortho,5,18,lusearch,7->arraymap,m1
Warmup,510,false,false,ortho,6,18,lusearch,7->arraymap,m1
Warmup,509,false,false,ortho,7,18,lusearch,7->arraymap,m1
Steady-state,540,true,false,ortho,8,18,lusearch,7->arraymap,m1
Startup,1825,false,true,ortho,0,19,lusearch,7->arraymap,m1
Warmup,631,false,false,ortho,1,19,lusearch,7->arraymap,m1
Warmup,542,false,false,ortho,2,19,lusearch,7->arraymap,m1
Warmup,545,false,false,ortho,3,19,lusearch,7->arraymap,m1
Warmup,601,false,false,ortho,4,19,lusearch,7->arraymap,m1
Warmup,538,false,false,ortho,5,19,lusearch,7->arraymap,m1
Warmup,514,false,false,ortho,6,19,lusearch,7->arraymap,m1
Warmup,536,false,false,ortho,7,19,lusearch,7->arraymap,m1
Steady-state,560,true,false,ortho,8,19,lusearch,7->arraymap,m1
Startup,1814,false,true,original,0,0,lusearch,original,m1
Warmup,697,false,false,original,1,0,lusearch,original,m1
Warmup,571,false,false,original,2,0,lusearch,original,m1
Warmup,536,false,false,original,3,0,lusearch,original,m1
Warmup,584,false,false,original,4,0,lusearch,original,m1
Warmup,559,false,false,original,5,0,lusearch,original,m1
Warmup,507,false,false,original,6,0,lusearch,original,m1
Warmup,521,false,false,original,7,0,lusearch,original,m1
Warmup,553,false,false,original,8,0,lusearch,original,m1
Warmup,499,false,false,original,9,0,lusearch,original,m1
Warmup,529,false,false,original,10,0,lusearch,original,m1
Warmup,623,false,false,original,11,0,lusearch,original,m1
Warmup,548,false,false,original,12,0,lusearch,original,m1
Warmup,541,false,false,original,13,0,lusearch,original,m1
Warmup,523,false,false,original,14,0,lusearch,original,m1
Steady-state,507,true,false,original,15,0,lusearch,original,m1
Startup,2054,false,true,original,0,1,lusearch,original,m1
Warmup,699,false,false,original,1,1,lusearch,original,m1
Warmup,542,false,false,original,2,1,lusearch,original,m1
