status,running-time,converged,first-run,variant-type,run-number,jvm-invocation,benchmark,label,machine
Warmup,3779,false,false,ortho,1,4,avrora,8->arraymap,m1
Warmup,3647,false,false,ortho,2,4,avrora,8->arraymap,m1
Warmup,3643,false,false,ortho,3,4,avrora,8->arraymap,m1
Steady-state,3617,true,false,ortho,4,4,avrora,8->arraymap,m1
Startup,4273,false,true,ortho,0,5,avrora,8->arraymap,m1
Warmup,3729,false,false,ortho,1,5,avrora,8->arraymap,m1
Warmup,3679,false,false,ortho,2,5,avrora,8->arraymap,m1
Warmup,3632,false,false,ortho,3,5,avrora,8->arraymap,m1
Steady-state,3650,true,false,ortho,4,5,avrora,8->arraymap,m1
Startup,4225,false,true,ortho,0,6,avrora,8->arraymap,m1
Warmup,3752,false,false,ortho,1,6,avrora,8->arraymap,m1
Warmup,3660,false,false,ortho,2,6,avrora,8->arraymap,m1
Warmup,3640,false,false,ortho,3,6,avrora,8->arraymap,m1
Steady-state,3606,true,false,ortho,4,6,avrora,8->arraymap,m1
Startup,4228,false,true,ortho,0,7,avrora,8->arraymap,m1
Warmup,3809,false,false,ortho,1,7,avrora,8->arraymap,m1
Warmup,3655,false,false,ortho,2,7,avrora,8->arraymap,m1
Warmup,3664,false,false,ortho,3,7,avrora,8->arraymap,m1
Steady-state,3620,true,false,ortho,4,7,avrora,8->arraymap,m1
Startup,4184,false,true,ortho,0,8,avrora,8->arraymap,m1
Warmup,3720,false,false,ortho,1,8,avrora,8->arraymap,m1
Warmup,3603,false,false,ortho,2,8,avrora,8->arraymap,m1
Warmup,3611,false,false,ortho,3,8,avrora,8->arraymap,m1
Steady-state,3614,true,false,ortho,4,8,avrora,8->arraymap,m1
Startup,4202,false,true,ortho,0,9,avrora,8->arraymap,m1
Warmup,3722,false,false,ortho,1,9,avrora,8->arraymap,m1
Warmup,3592,false,false,ortho,2,9,avrora,8->arraymap,m1
Warmup,3614,false,false,ortho,3,9,avrora,8->arraymap,m1
Steady-state,3596,true,false,ortho,4,9,avrora,8->arraymap,m1
Startup,4218,false,true,ortho,0,10,avrora,8->arraymap,m1
Warmup,3713,false,false,ortho,1,10,avrora,8->arraymap,m1
Warmup,3645,false,false,ortho,2,10,avrora,8->arraymap,m1
Warmup,3662,false,false,ortho,3,10,avrora,8->arraymap,m1
Steady-state,3624,true,false,ortho,4,10,avrora,8->arraymap,m1
Startup,4170,false,true,ortho,0,11,avrora,8->arraymap,m1
Warmup,3720,false,false,ortho,1,11,avrora,8->arraymap,m1
Warmup,3616,false,false,ortho,2,11,avrora,8->arraymap,m1
Warmup,3615,false,false,ortho,3,11,avrora,8->arraymap,m1
Steady-state,3609,true,false,ortho,4,11,avrora,8->arraymap,m1
Startup,4178,false,true,ortho,0,12,avrora,8->arraymap,m1
Warmup,3699,false,false,ortho,1,12,avrora,8->arraymap,m1
Warmup,3634,false,false,ortho,2,12,avrora,8->arraymap,m1
Warmup,3608,false,false,ortho,3,12,avrora,8->arraymap,m1
Steady-state,3598,true,false,ortho,4,12,avrora,8->arraymap,m1
Startup,4219,false,true,ortho,0,13,avrora,8->arraymap,m1
Warmup,3728,false,false,ortho,1,13,avrora,8->arraymap,m1
Warmup,3643,false,false,ortho,2,13,avrora,8->arraymap,m1
Warmup,3621,false,false,ortho,3,13,avrora,8->arraymap,m1
Steady-state,3605,true,false,ortho,4,13,avrora,8->arraymap,m1
Startup,4175,false,true,ortho,0,14,avrora,8->arraymap,m1
Warmup,3756,false,false,ortho,1,14,avrora,8->arraymap,m1
Warmup,3673,false,false,ortho,2,14,avrora,8->arraymap,m1
Warmup,3677,false,false,ortho,3,14,avrora,8->arraymap,m1
Steady-state,3681,true,false,ortho,4,14,avrora,8->arraymap,m1
Startup,4218,false,true,ortho,0,15,avrora,8->arraymap,m1
Warmup,3758,false,false,ortho,1,15,avrora,8->arraymap,m1
Warmup,3656,false,false,ortho,2,15,avrora,8->arraymap,m1
Warmup,3660,false,false,ortho,3,15,avrora,8->arraymap,m1
Steady-state,3647,true,false,ortho,4,15,avrora,8->arraymap,m1
Startup,4175,false,true,ortho,0,16,avrora,8->arraymap,m1
Warmup,3683,false,false,ortho,1,16,avrora,8->arraymap,m1
Warmup,3614,false,false,ortho,2,16,avrora,8->arraymap,m1
Warmup,3597,false,false,ortho,3,16,avrora,8->arraymap,m1
Steady-state,3591,true,false,ortho,4,16,avrora,8->arraymap,m1
Startup,4213,false,true,ortho,0,17,avrora,8->arraymap,m1
Warmup,3710,false,false,ortho,1,17,avrora,8->arraymap,m1
Warmup,3607,false,false,ortho,2,17,avrora,8->arraymap,m1
Warmup,3614,false,false,ortho,3,17,avrora,8->arraymap,m1
Steady-state,3617,true,false,ortho,4,17,avrora,8->arraymap,m1
Startup,4147,false,true,ortho,0,18,avrora,8->arraymap,m1
Warmup,3709,false,false,ortho,1,18,avrora,8->arraymap,m1
Warmup,3604,false,false,ortho,2,18,avrora,8->arraymap,m1
Warmup,3619,false,false,ortho,3,18,avrora,8->arraymap,m1
Steady-state,3611,true,false,ortho,4,18,avrora,8->arraymap,m1
Startup,4212,false,true,ortho,0,19,avrora,8->arraymap,m1
Warmup,3754,false,false,ortho,1,19,avrora,8->arraymap,m1
Warmup,3646,false,false,ortho,2,19,avrora,8->arraymap,m1
Warmup,3656,false,false,ortho,3,19,avrora,8->arraymap,m1
Steady-state,3646,true,false,ortho,4,19,avrora,8->arraymap,m1
Startup,4204,false,true,ortho,0,0,avrora,7->treemap,m1
Warmup,3732,false,false,ortho,1,0,avrora,7->treemap,m1
Warmup,3636,false,false,ortho,2,0,avrora,7->treemap,m1
Warmup,3620,false,false,ortho,3,0,avrora,7->treemap,m1
Steady-state,3624,true,false,ortho,4,0,avrora,7->treemap,m1
Startup,4261,false,true,ortho,0,1,avrora,7->treemap,m1
Warmup,3748,false,false,ortho,1,1,avrora,7->treemap,m1
Warmup,3610,false,false,ortho,2,1,avrora,7->treemap,m1
Warmup,3628,false,false,ortho,3,1,avrora,7->treemap,m1
Steady-state,3609,true,false,ortho,4,1,avrora,7->treemap,m1
Startup,4167,false,true,ortho,0,2,avrora,7->treemap,m1
Warmup,3743,false,false,ortho,1,2,avrora,7->treemap,m1
Warmup,3665,false,false,ortho,2,2,avrora,7->treemap,m1
Warmup,3678,false,false,ortho,3,2,avrora,7->treemap,m1
Steady-state,3633,true,false,ortho,4,2,avrora,7->treemap,m1
Startup,4246,false,true,ortho,0,3,avrora,7->treemap,m1
Warmup,3764,false,false,ortho,1,3,avrora,7->treemap,m1
Warmup,3644,false,false,ortho,2,3,avrora,7->treemap,m1
Warmup,3633,false,false,ortho,3,3,avrora,7->treemap,m1
Steady-state,3608,true,false,ortho,4,3,avrora,7->treemap,m1
Startup,4242,false,true,ortho,0,4,avrora,7->treemap,m1
Warmup,3736,false,false,ortho,1,4,avrora,7->treemap,m1
Warmup,3651,false,false,ortho,2,4,avrora,7->treemap,m1
Warmup,3667,false,false,ortho,3,4,avrora,7->treemap,m1
Steady-state,3643,true,false,ortho,4,4,avrora,7->treemap,m1
Startup,4222,false,true,ortho,0,5,avrora,7->treemap,m1
Warmup,3761,false,false,ortho,1,5,avrora,7->treemap,m1
Warmup,3626,false,false,ortho,2,5,avrora,7->treemap,m1
Warmup,3628,false,false,ortho,3,5,avrora,7->treemap,m1
Steady-state,3609,true,false,ortho,4,5,avrora,7->treemap,m1
Startup,4248,false,true,ortho,0,6,avrora,7->treemap,m1
Warmup,3744,false,false,ortho,1,6,avrora,7->treemap,m1
Warmup,3636,false,false,ortho,2,6,avrora,7->treemap,m1
Warmup,3614,false,false,ortho,3,6,avrora,7->treemap,m1
Steady-state,3613,true,false,ortho,4,6,avrora,7->treemap,m1
Startup,4227,false,true,ortho,0,7,avrora,7->treemap,m1
Warmup,3770,false,false,ortho,1,7,avrora,7->treemap,m1
Warmup,3645,false,false,ortho,2,7,avrora,7->treemap,m1
Warmup,3628,false,false,ortho,3,7,avrora,7->treemap,m1
Steady-state,3633,true,false,ortho,4,7,avrora,7->treemap,m1
Startup,4236,false,true,ortho,0,8,avrora,7->treemap,m1
Warmup,3704,false,false,ortho,1,8,avrora,7->treemap,m1
Warmup,3651,false,false,ortho,2,8,avrora,7->treemap,m1
Warmup,3665,false,false,ortho,3,8,avrora,7->treemap,m1
Steady-state,3637,true,false,ortho,4,8,avrora,7->treemap,m1
Startup,4214,false,true,ortho,0,9,avrora,7->treemap,m1
Warmup,3691,false,false,ortho,1,9,avrora,7->treemap,m1
Warmup,3631,false,false,ortho,2,9,avrora,7->treemap,m1
Warmup,3631,false,false,ortho,3,9,avrora,7->treemap,m1
Steady-state,3610,true,false,ortho,4,9,avrora,7->treemap,m1
Startup,4206,false,true,ortho,0,10,avrora,7->treemap,m1
Warmup,3689,false,false,ortho,1,10,avrora,7->treemap,m1
Warmup,3595,false,false,ortho,2,10,avrora,7->treemap,m1
Warmup,3618,false,false,ortho,3,10,avrora,7->treemap,m1
Steady-state,3604,true,false,ortho,4,10,avrora,7->treemap,m1
Startup,4232,false,true,ortho,0,11,avrora,7->treemap,m1
Warmup,3740,false,false,ortho,1,11,avrora,7->treemap,m1
Warmup,3659,false,false,ortho,2,11,avrora,7->treemap,m1
Warmup,3652,false,false,ortho,3,11,avrora,7->treemap,m1
Steady-state,3670,true,false,ortho,4,11,avrora,7->treemap,m1
Startup,4179,false,true,ortho,0,12,avrora,7->treemap,m1
Warmup,3711,false,false,ortho,1,12,avrora,7->treemap,m1
Warmup,3667,false,false,ortho,2,12,avrora,7->treemap,m1
Warmup,3603,false,false,ortho,3,12,avrora,7->treemap,m1
Steady-state,3601,true,false,ortho,4,12,avrora,7->treemap,m1
Startup,4211,false,true,ortho,0,13,avrora,7->treemap,m1
Warmup,3765,false,false,ortho,1,13,avrora,7->treemap,m1
Warmup,3648,false,false,ortho,2,13,avrora,7->treemap,m1
Warmup,3706,false,false,ortho,3,13,avrora,7->treemap,m1
Steady-state,3664,true,false,ortho,4,13,avrora,7->treemap,m1
Startup,4240,false,true,ortho,0,14,avrora,7->treemap,m1
Warmup,3719,false,false,ortho,1,14,avrora,7->treemap,m1
Warmup,3616,false,false,ortho,2,14,avrora,7->treemap,m1
Warmup,3609,false,false,ortho,3,14,avrora,7->treemap,m1
Steady-state,3615,true,false,ortho,4,14,avrora,7->treemap,m1
Startup,4230,false,true,ortho,0,15,avrora,7->treemap,m1
Warmup,3784,false,false,ortho,1,15,avrora,7->treemap,m1
Warmup,3645,false,false,ortho,2,15,avrora,7->treemap,m1
Warmup,3640,false,false,ortho,3,15,avrora,7->treemap,m1
Steady-state,3621,true,false,ortho,4,15,avrora,7->treemap,m1
Startup,4184,false,true,ortho,0,16,avrora,7->treemap,m1
Warmup,3709,false,false,ortho,1,16,avrora,7->treemap,m1
Warmup,3612,false,false,ortho,2,16,avrora,7->treemap,m1
Warmup,3654,false,false,ortho,3,16,avrora,7->treemap,m1
Steady-state,3617,true,false,ortho,4,16,avrora,7->treemap,m1
Startup,4199,false,true,ortho,0,17,avrora,7->treemap,m1
Warmup,3733,false,false,ortho,1,17,avrora,7->treemap,m1
Warmup,3609,false,false,ortho,2,17,avrora,7->treemap,m1
Warmup,3637,false,false,ortho,3,17,avrora,7->treemap,m1
Steady-state,3607,true,false,ortho,4,17,avrora,7->treemap,m1
Startup,4200,false,true,ortho,0,18,avrora,7->treemap,m1
Warmup,3732,false,false,ortho,1,18,avrora,7->treemap,m1
Warmup,3597,false,false,ortho,2,18,avrora,7->treemap,m1
Warmup,3605,false,false,ortho,3,18,avrora,7->treemap,m1
Steady-state,3593,true,false,ortho,4,18,avrora,7->treemap,m1
Startup,4247,false,true,ortho,0,19,avrora,7->treemap,m1
Warmup,3713,false,false,ortho,1,19,avrora,7->treemap,m1
Warmup,3645,false,false,ortho,2,19,avrora,7->treemap,m1
Warmup,3656,false,false,ortho,3,19,avrora,7->treemap,m1
Steady-state,3653,true,false,ortho,4,19,avrora,7->treemap,m1
Startup,4243,false,true,ortho,0,0,avrora,7->arraymap,m1
Warmup,3724,false,false,ortho,1,0,avrora,7->arraymap,m1
Warmup,3646,false,false,ortho,2,0,avrora,7->arraymap,m1
Warmup,3615,false,false,ortho,3,0,avrora,7->arraymap,m1
Steady-state,3621,true,false,ortho,4,0,avrora,7->arraymap,m1
Startup,4212,false,true,ortho,0,1,avrora,7->arraymap,m1
Warmup,3687,false,false,ortho,1,1,avrora,7->arraymap,m1
Warmup,3627,false,false,ortho,2,1,avrora,7->arraymap,m1
Warmup,3609,false,false,ortho,3,1,avrora,7->arraymap,m1
Steady-state,3610,true,false,ortho,4,1,avrora,7->arraymap,m1
Startup,4200,false,true,ortho,0,2,avrora,7->arraymap,m1
Warmup,3736,false,false,ortho,1,2,avrora,7->arraymap,m1
Warmup,3634,false,false,ortho,2,2,avrora,7->arraymap,m1
Warmup,3641,false,false,ortho,3,2,avrora,7->arraymap,m1
Steady-state,3629,true,false,ortho,4,2,avrora,7->arraymap,m1
Startup,4203,false,true,ortho,0,3,avrora,7->arraymap,m1
Warmup,3724,false,false,ortho,1,3,avrora,7->arraymap,m1
Warmup,3612,false,false,ortho,2,3,avrora,7->arraymap,m1
Warmup,3616,false,false,ortho,3,3,avrora,7->arraymap,m1
Steady-state,3618,true,false,ortho,4,3,avrora,7->arraymap,m1
Startup,4161,false,true,ortho,0,4,avrora,7->arraymap,m1
Warmup,3730,false,false,ortho,1,4,avrora,7->arraymap,m1
Warmup,3646,false,false,ortho,2,4,avrora,7->arraymap,m1
Warmup,3655,false,false,ortho,3,4,avrora,7->arraymap,m1
Steady-state,3636,true,false,ortho,4,4,avrora,7->arraymap,m1
Startup,4195,false,true,ortho,0,5,avrora,7->arraymap,m1
Warmup,3758,false,false,ortho,1,5,avrora,7->arraymap,m1
Warmup,3638,false,false,ortho,2,5,avrora,7->arraymap,m1
Warmup,3629,false,false,ortho,3,5,avrora,7->arraymap,m1
Steady-state,3636,true,false,ortho,4,5,avrora,7->arraymap,m1
Startup,4238,false,true,ortho,0,6,avrora,7->arraymap,m1
Warmup,3744,false,false,ortho,1,6,avrora,7->arraymap,m1
Warmup,3628,false,false,ortho,2,6,avrora,7->arraymap,m1
Warmup,3630,false,false,ortho,3,6,avrora,7->arraymap,m1
Steady-state,3617,true,false,ortho,4,6,avrora,7->arraymap,m1
Startup,4269,false,true,ortho,0,7,avrora,7->arraymap,m1
Warmup,3743,false,false,ortho,1,7,avrora,7->arraymap,m1
Warmup,3635,false,false,ortho,2,7,avrora,7->arraymap,m1
Warmup,3629,false,false,ortho,3,7,avrora,7->arraymap,m1
Steady-state,3621,true,false,ortho,4,7,avrora,7->arraymap,m1
Startup,4229,false,true,ortho,0,8,avrora,7->arraymap,m1
Warmup,3796,false,false,ortho,1,8,avrora,7->arraymap,m1
Warmup,3651,false,false,ortho,2,8,avrora,7->arraymap,m1
Warmup,3690,false,false,ortho,3,8,avrora,7->arraymap,m1
Steady-state,3637,true,false,ortho,4,8,avrora,7->arraymap,m1
Startup,4218,false,true,ortho,0,9,avrora,7->arraymap,m1
Warmup,3746,false,false,ortho,1,9,avrora,7->arraymap,m1
Warmup,3656,false,false,ortho,2,9,avrora,7->arraymap,m1
Warmup,3615,false,false,ortho,3,9,avrora,7->arraymap,m1
Steady-state,3616,true,false,ortho,4,9,avrora,7->arraymap,m1
Startup,4245,false,true,ortho,0,10,avrora,7->arraymap,m1
Warmup,3698,false,false,ortho,1,10,avrora,7->arraymap,m1
Warmup,3642,false,false,ortho,2,10,avrora,7->arraymap,m1
Warmup,3614,false,false,ortho,3,10,avrora,7->arraymap,m1
Steady-state,3631,true,false,ortho,4,10,avrora,7->arraymap,m1
Startup,4186,false,true,ortho,0,11,avrora,7->arraymap,m1
Warmup,3715,false,false,ortho,1,11,avrora,7->arraymap,m1
Warmup,3627,false,false,ortho,2,11,avrora,7->arraymap,m1
Warmup,3634,false,false,ortho,3,11,avrora,7->arraymap,m1
Steady-state,3624,true,false,ortho,4,11,avrora,7->arraymap,m1
Startup,4187,false,true,ortho,0,12,avrora,7->arraymap,m1
Warmup,3738,false,false,ortho,1,12,avrora,7->arraymap,m1
Warmup,3624,false,false,ortho,2,12,avrora,7->arraymap,m1
Warmup,3627,false,false,ortho,3,12,avrora,7->arraymap,m1
Steady-state,3614,true,false,ortho,4,12,avrora,7->arraymap,m1
Startup,4207,false,true,ortho,0,13,avrora,7->arraymap,m1
Warmup,3717,false,false,ortho,1,13,avrora,7->arraymap,m1
Warmup,3625,false,false,ortho,2,13,avrora,7->arraymap,m1
Warmup,3600,false,false,ortho,3,13,avrora,7->arraymap,m1
Steady-state,3583,true,false,ortho,4,13,avrora,7->arraymap,m1
Startup,4196,false,true,ortho,0,14,avrora,7->arraymap,m1
Warmup,3733,false,false,ortho,1,14,avrora,7->arraymap,m1
Warmup,3634,false,false,ortho,2,14,avrora,7->arraymap,m1
Warmup,3606,false,false,ortho,3,14,avrora,7->arraymap,m1
Steady-state,3622,true,false,ortho,4,14,avrora,7->arraymap,m1
Startup,4218,false,true,ortho,0,15,avrora,7->arraymap,m1
Warmup,3753,false,false,ortho,1,15,avrora,7->arraymap,m1
Warmup,3619,false,false,ortho,2,15,avrora,7->arraymap,m1
Warmup,3627,false,false,ortho,3,15,avrora,7->arraymap,m1
Steady-state,3611,true,false,ortho,4,15,avrora,7->arraymap,m1
Startup,4179,false,true,ortho,0,16,avrora,7->arraymap,m1
Warmup,3721,false,false,ortho,1,16,avrora,7->arraymap,m1
Warmup,3621,false,false,ortho,2,16,avrora,7->arraymap,m1
Warmup,3618,false,false,ortho,3,16,avrora,7->arraymap,m1
Steady-state,3589,true,false,ortho,4,16,avrora,7->arraymap,m1
Startup,4232,false,true,ortho,0,17,avrora,7->arraymap,m1
Warmup,3744,false,false,ortho,1,17,avrora,7->arraymap,m1
Warmup,3654,false,false,ortho,2,17,avrora,7->arraymap,m1
Warmup,3635,false,false,ortho,3,17,avrora,7->arraymap,m1
Steady-state,3628,true,false,ortho,4,17,avrora,7->arraymap,m1
Startup,4211,false,true,ortho,0,18,avrora,7->arraymap,m1
Warmup,3715,false,false,ortho,1,18,avrora,7->arraymap,m1
Warmup,3634,false,false,ortho,2,18,avrora,7->arraymap,m1
Warmup,3645,false,false,ortho,3,18,avrora,7->arraymap,m1
Steady-state,3611,true,false,ortho,4,18,avrora,7->arraymap,m1
Startup,4206,false,true,ortho,0,19,avrora,7->arraymap,m1
Warmup,3712,false,false,ortho,1,19,avrora,7->arraymap,m1
Warmup,3600,false,false,ortho,2,19,avrora,7->arraymap,m1
Warmup,3608,false,false,ortho,3,19,avrora,7->arraymap,m1
Steady-state,3595,true,false,ortho,4,19,avrora,7->arraymap,m1
Startup,4314,false,true,ortho,0,0,avrora,6->treemap,m1
Warmup,3810,false,false,ortho,1,0,avrora,6->treemap,m1
Warmup,3755,false,false,ortho,2,0,avrora,6->treemap,m1
Warmup,3746,false,false,ortho,3,0,avrora,6->treemap,m1
Steady-state,3721,true,false,ortho,4,0,avrora,6->treemap,m1
Startup,4144,false,true,ortho,0,1,avrora,6->treemap,m1
Warmup,3722,false,false,ortho,1,1,avrora,6->treemap,m1
Warmup,3597,false,false,ortho,2,1,avrora,6->treemap,m1
Warmup,3616,false,false,ortho,3,1,avrora,6->treemap,m1
Steady-state,3607,true,false,ortho,4,1,avrora,6->treemap,m1
Startup,4225,false,true,ortho,0,2,avrora,6->treemap,m1
Warmup,3709,false,false,ortho,1,2,avrora,6->treemap,m1
Warmup,3621,false,false,ortho,2,2,avrora,6->treemap,m1
Warmup,3645,false,false,ortho,3,2,avrora,6->treemap,m1
Steady-state,3664,true,false,ortho,4,2,avrora,6->treemap,m1
Startup,4193,false,true,ortho,0,3,avrora,6->treemap,m1
Warmup,3730,false,false,ortho,1,3,avrora,6->treemap,m1
Warmup,3619,false,false,ortho,2,3,avrora,6->treemap,m1
Warmup,3645,false,false,ortho,3,3,avrora,6->treemap,m1
Steady-state,3624,true,false,ortho,4,3,avrora,6->treemap,m1
Startup,4227,false,true,ortho,0,4,avrora,6->treemap,m1
Warmup,3775,false,false,ortho,1,4,avrora,6->treemap,m1
Warmup,3674,false,false,ortho,2,4,avrora,6->treemap,m1
Warmup,3684,false,false,ortho,3,4,avrora,6->treemap,m1
Steady-state,3646,true,false,ortho,4,4,avrora,6->treemap,m1
Startup,4215,false,true,ortho,0,5,avrora,6->treemap,m1
Warmup,3735,false,false,ortho,1,5,avrora,6->treemap,m1
Warmup,3667,false,false,ortho,2,5,avrora,6->treemap,m1
Warmup,3651,false,false,ortho,3,5,avrora,6->treemap,m1
Steady-state,3638,true,false,ortho,4,5,avrora,6->treemap,m1
Startup,4215,false,true,ortho,0,6,avrora,6->treemap,m1
Warmup,3754,false,false,ortho,1,6,avrora,6->treemap,m1
Warmup,3635,false,false,ortho,2,6,avrora,6->treemap,m1
Warmup,3662,false,false,ortho,3,6,avrora,6->treemap,m1
Steady-state,3615,true,false,ortho,4,6,avrora,6->treemap,m1
Startup,4250,false,true,ortho,0,7,avrora,6->treemap,m1
Warmup,3770,false,false,ortho,1,7,avrora,6->treemap,m1
Warmup,3613,false,false,ortho,2,7,avrora,6->treemap,m1
Warmup,3646,false,false,ortho,3,7,avrora,6->treemap,m1
Steady-state,3623,true,false,ortho,4,7,avrora,6->treemap,m1
Startup,4233,false,true,ortho,0,8,avrora,6->treemap,m1
Warmup,3761,false,false,ortho,1,8,avrora,6->treemap,m1
Warmup,3631,false,false,ortho,2,8,avrora,6->treemap,m1
Warmup,3624,false,false,ortho,3,8,avrora,6->treemap,m1
Steady-state,3612,true,false,ortho,4,8,avrora,6->treemap,m1
Startup,4260,false,true,ortho,0,9,avrora,6->treemap,m1
Warmup,3726,false,false,ortho,1,9,avrora,6->treemap,m1
Warmup,3622,false,false,ortho,2,9,avrora,6->treemap,m1
Warmup,3609,false,false,ortho,3,9,avrora,6->treemap,m1
Steady-state,3612,true,false,ortho,4,9,avrora,6->treemap,m1
Startup,4253,false,true,ortho,0,10,avrora,6->treemap,m1
Warmup,3780,false,false,ortho,1,10,avrora,6->treemap,m1
Warmup,3626,false,false,ortho,2,10,avrora,6->treemap,m1
Warmup,3656,false,false,ortho,3,10,avrora,6->treemap,m1
Steady-state,3635,true,false,ortho,4,10,avrora,6->treemap,m1
Startup,4193,false,true,ortho,0,11,avrora,6->treemap,m1
Warmup,3710,false,false,ortho,1,11,avrora,6->treemap,m1
Warmup,3627,false,false,ortho,2,11,avrora,6->treemap,m1
Warmup,3599,false,false,ortho,3,11,avrora,6->treemap,m1
Steady-state,3611,true,false,ortho,4,11,avrora,6->treemap,m1
Startup,4259,false,true,ortho,0,12,avrora,6->treemap,m1
Warmup,3797,false,false,ortho,1,12,avrora,6->treemap,m1
Warmup,3668,false,false,ortho,2,12,avrora,6->treemap,m1
Warmup,3666,false,false,ortho,3,12,avrora,6->treemap,m1
Steady-state,3618,true,false,ortho,4,12,avrora,6->treemap,m1
Startup,4223,false,true,ortho,0,13,avrora,6->treemap,m1
Warmup,3698,false,false,ortho,1,13,avrora,6->treemap,m1
Warmup,3633,false,false,ortho,2,13,avrora,6->treemap,m1
Warmup,3648,false,false,ortho,3,13,avrora,6->treemap,m1
Steady-state,3615,true,false,ortho,4,13,avrora,6->treemap,m1
Startup,4173,false,true,ortho,0,14,avrora,6->treemap,m1
Warmup,3746,false,false,ortho,1,14,avrora,6->treemap,m1
Warmup,3675,false,false,ortho,2,14,avrora,6->treemap,m1
Warmup,3654,false,false,ortho,3,14,avrora,6->treemap,m1
Steady-state,3640,true,false,ortho,4,14,avrora,6->treemap,m1
Startup,4181,false,true,ortho,0,15,avrora,6->treemap,m1
Warmup,3707,false,false,ortho,1,15,avrora,6->treemap,m1
Warmup,3621,false,false,ortho,2,15,avrora,6->treemap,m1
Warmup,3620,false,false,ortho,3,15,avrora,6->treemap,m1
Steady-state,3611,true,false,ortho,4,15,avrora,6->treemap,m1
Startup,4225,false,true,ortho,0,16,avrora,6->treemap,m1
Warmup,3755,false,false,ortho,1,16,avrora,6->treemap,m1
Warmup,3626,false,false,ortho,2,16,avrora,6->treemap,m1
Warmup,3630,false,false,ortho,3,16,avrora,6->treemap,m1
Steady-state,3606,true,false,ortho,4,16,avrora,6->treemap,m1
Startup,4217,false,true,ortho,0,17,avrora,6->treemap,m1
Warmup,3770,false,false,ortho,1,17,avrora,6->treemap,m1
Warmup,3666,false,false,ortho,2,17,avrora,6->treemap,m1
Warmup,3679,false,false,ortho,3,17,avrora,6->treemap,m1
Steady-state,3624,true,false,ortho,4,17,avrora,6->treemap,m1
Startup,4264,false,true,ortho,0,18,avrora,6->treemap,m1
Warmup,3752,false,false,ortho,1,18,avrora,6->treemap,m1
Warmup,3648,false,false,ortho,2,18,avrora,6->treemap,m1
Warmup,3652,false,false,ortho,3,18,avrora,6->treemap,m1
Steady-state,3670,true,false,ortho,4,18,avrora,6->treemap,m1
Startup,4197,false,true,ortho,0,19,avrora,6->treemap,m1
Warmup,3736,false,false,ortho,1,19,avrora,6->treemap,m1
Warmup,3617,false,false,ortho,2,19,avrora,6->treemap,m1
Warmup,3642,false,false,ortho,3,19,avrora,6->treemap,m1
Steady-state,3620,true,false,ortho,4,19,avrora,6->treemap,m1
Startup,4212,false,true,ortho,0,0,avrora,6->arraymap,m1
Warmup,3766,false,false,ortho,1,0,avrora,6->arraymap,m1
Warmup,3640,false,false,ortho,2,0,avrora,6->arraymap,m1
Warmup,3639,false,false,ortho,3,0,avrora,6->arraymap,m1
Steady-state,3622,true,false,ortho,4,0,avrora,6->arraymap,m1
Startup,4207,false,true,ortho,0,1,avrora,6->arraymap,m1
Warmup,3743,false,false,ortho,1,1,avrora,6->arraymap,m1
Warmup,3642,false,false,ortho,2,1,avrora,6->arraymap,m1
Warmup,3641,false,false,ortho,3,1,avrora,6->arraymap,m1
Steady-state,3620,true,false,ortho,4,1,avrora,6->arraymap,m1
Startup,4216,false,true,ortho,0,2,avrora,6->arraymap,m1
Warmup,3744,false,false,ortho,1,2,avrora,6->arraymap,m1
Warmup,3624,false,false,ortho,2,2,avrora,6->arraymap,m1
Warmup,3603,false,false,ortho,3,2,avrora,6->arraymap,m1
Steady-state,3612,true,false,ortho,4,2,avrora,6->arraymap,m1
Startup,4172,false,true,ortho,0,3,avrora,6->arraymap,m1
Warmup,3698,false,false,ortho,1,3,avrora,6->arraymap,m1
Warmup,3622,false,false,ortho,2,3,avrora,6->arraymap,m1
Warmup,3633,false,false,ortho,3,3,avrora,6->arraymap,m1
Steady-state,3611,true,false,ortho,4,3,avrora,6->arraymap,m1
Startup,4154,false,true,ortho,0,4,avrora,6->arraymap,m1
Warmup,3746,false,false,ortho,1,4,avrora,6->arraymap,m1
Warmup,3642,false,false,ortho,2,4,avrora,6->arraymap,m1
Warmup,3662,false,false,ortho,3,4,avrora,6->arraymap,m1
Steady-state,3629,true,false,ortho,4,4,avrora,6->arraymap,m1
Startup,4162,false,true,ortho,0,5,avrora,6->arraymap,m1
Warmup,3728,false,false,ortho,1,5,avrora,6->arraymap,m1
Warmup,3638,false,false,ortho,2,5,avrora,6->arraymap,m1
Warmup,3618,false,false,ortho,3,5,avrora,6->arraymap,m1
Steady-state,3608,true,false,ortho,4,5,avrora,6->arraymap,m1
Startup,4224,false,true,ortho,0,6,avrora,6->arraymap,m1
Warmup,3796,false,false,ortho,1,6,avrora,6->arraymap,m1
Warmup,3610,false,false,ortho,2,6,avrora,6->arraymap,m1
Warmup,3612,false,false,ortho,3,6,avrora,6->arraymap,m1
Steady-state,3599,true,false,ortho,4,6,avrora,6->arraymap,m1
Startup,4208,false,true,ortho,0,7,avrora,6->arraymap,m1
Warmup,3733,false,false,ortho,1,7,avrora,6->arraymap,m1
